Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_127.jpg;-3.005909;0;0;0;145.2151;96.79153;0.02217546;162.6679;359.9331
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_194.jpg;0;0;0;0;145.215;96.79154;0.008564367;162.6679;359.935
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_261.jpg;0;0;0;0;145.215;96.79154;-0.0009923384;162.6679;359.9378
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_327.jpg;0;0;0;0;145.215;96.79155;359.9902;162.6679;359.9416
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_394.jpg;0;0;0;0;145.215;96.79155;359.9797;162.6679;359.948
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_461.jpg;0;0;0;0;145.215;96.79156;359.973;162.6679;359.9536
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_527.jpg;0;0;0;0;145.215;96.79156;359.9672;162.6679;359.9597
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_594.jpg;-1.498679;0;0;0;145.215;96.79157;359.9613;162.4881;359.968
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_661.jpg;-4.502973;0;0;0;145.215;96.79159;359.9583;161.7679;359.9741
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_727.jpg;-7.497541;0;0;0;145.215;96.79158;359.9564;160.5982;359.9797
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_794.jpg;-10.4899;0;0;0;145.215;96.79158;359.955;158.2592;359.9864
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_861.jpg;-13.49658;0;0;0;145.215;96.79159;359.9549;155.9199;359.9907
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_927.jpg;-15;0;0;0;145.215;96.79159;359.9552;153.2198;-0.005385287
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_994.jpg;-15;0;0;0;145.215;96.79159;359.9563;149.6199;-0.0005249492
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_061.jpg;-15;0;0;0;145.215;96.79159;359.9575;146.9199;0.002866052
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_127.jpg;-15;0;0;0;145.215;96.7916;359.9591;144.2199;0.00602808
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_194.jpg;-13.50272;0;0;0;145.2151;96.7916;359.9617;140.7996;0.009986244
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_261.jpg;-10.50441;0;0;0;145.2151;96.7916;359.9641;138.8188;0.01299172
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_327.jpg;-7.502464;0.1001219;0;0;145.2152;96.79158;359.965;137.7451;0.01503253
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_394.jpg;-4.504157;0.300009;0;0;145.215;96.79172;359.9748;137.8834;0.01894005
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_461.jpg;-1.503468;0.500055;0;0.01500191;145.2125;96.79414;0.05592812;137.7401;0.01987728
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_527.jpg;0;0.7000201;0;0.05049949;145.2089;96.79741;0.1572811;137.7188;0.0218177
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_594.jpg;0;0.899997;0;0.07304785;145.2008;96.80477;0.3718624;137.6334;0.02369413
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_661.jpg;0;1;0;0.1360854;145.1907;96.81445;0.6162989;137.5255;-0.004469536
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_727.jpg;0;1;0;0.2067036;145.1782;96.82552;0.8690546;137.62;-0.005258863
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_794.jpg;0;1;0;0.2664903;145.1574;96.84428;1.23528;137.7651;-0.000372065
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_861.jpg;0;1;0;0.3143128;145.1422;96.85834;1.319491;137.8193;-0.003993518
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_927.jpg;0;1;0;0.3753964;145.1276;96.87196;1.16639;137.8239;-0.001456973
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_48_994.jpg;0;1;0;0.4343131;145.1021;96.89523;1.076681;137.9787;-0.00119859
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_061.jpg;0;1;0;0.4881305;145.0795;96.91573;1.083331;137.9777;0.000257779
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_127.jpg;0;1;0;0.5534223;145.0546;96.93835;1.126859;137.8882;0.001195648
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_194.jpg;0;1;0;0.6031619;145.0173;96.97226;1.235404;137.8997;0.0001179015
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_261.jpg;0;1;0;0.6310167;144.9883;96.99863;1.232481;137.8625;-0.00149445
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_327.jpg;0;1;0;0.7171921;144.957;97.02715;1.215763;137.822;-0.0002967531
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_394.jpg;0;1;0;0.7645797;144.9116;97.06843;1.18832;137.7635;-0.0001481883
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_460.jpg;0;1;0;0.8166347;144.8746;97.10229;1.20331;137.785;-0.0010872
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_527.jpg;0;1;0;0.8902795;144.8352;97.1383;1.221473;137.8368;-0.0009165742
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_594.jpg;0;1;0;0.9334276;144.7791;97.18945;1.234519;137.8356;-0.0008553062
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_661.jpg;0;1;0;0.9885618;144.7348;97.22993;1.227333;137.8283;-0.0008763862
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_727.jpg;0;1;0;1.047917;144.6886;97.2721;1.213417;137.8118;0.000196412
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_794.jpg;0;1;0;1.093329;144.6234;97.33162;1.224454;137.75;-0.0003203983
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_861.jpg;0;1;0;1.139698;144.5723;97.37835;1.22152;137.7102;-0.0007743886
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_927.jpg;0;1;0;1.203221;144.5189;97.42722;1.226488;137.6572;-0.0006769308
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_49_994.jpg;0;1;0;1.248057;144.4447;97.49535;1.231903;137.6216;-0.0007067144
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_061.jpg;0;1;0;1.296795;144.3866;97.54877;1.237657;137.5962;-0.0007933408
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_127.jpg;0;1;0;1.359536;144.3265;97.60408;1.238955;137.5782;-0.000749575
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_194.jpg;0;1;0;1.408762;144.2431;97.6809;1.243827;137.5569;-0.0009197842
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_261.jpg;0;1;0;1.455973;144.1781;97.74078;1.246958;137.543;-0.0009340895
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_327.jpg;0;1;0;1.517505;144.111;97.80262;1.252289;137.5279;-0.0009189332
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_394.jpg;0;1;0;1.564889;144.0185;97.88799;1.256359;137.5151;-0.0009710807
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_460.jpg;0;1;0;1.611364;143.9467;97.95429;1.262777;137.5029;-0.0009948879
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_527.jpg;0;1;0;1.67295;143.8729;98.02248;1.267313;137.4907;-0.000994943
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_594.jpg;0;1;0;1.718848;143.7713;98.1163;1.273796;137.4766;-0.001014907
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_661.jpg;0;1;0;1.764014;143.6929;98.18883;1.274762;137.4669;-0.001033001
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_727.jpg;0;1;0;1.825536;143.6124;98.26328;1.278752;137.4557;-0.001064921
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_794.jpg;0;1;0;1.870932;143.5019;98.36547;1.286342;137.44;-0.001072343
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_861.jpg;0;1;0;1.9162;143.4168;98.44429;1.291723;137.429;-0.00108318
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_927.jpg;0;1;0;1.976524;143.3297;98.52492;1.293385;137.4173;-0.00109535
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_50_994.jpg;0;1;0;2.020612;143.2105;98.63535;1.299488;137.4023;-0.001119799
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_061.jpg;0;1;0;2.065928;143.1189;98.72031;1.303593;137.3917;-0.001149477
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_127.jpg;0;1;0;2.124794;143.0253;98.80708;1.304607;137.3806;-0.001150918
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_194.jpg;0;1;0;2.169758;142.8975;98.92569;1.312879;137.3649;-0.00120323
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_261.jpg;0;1;0;2.213259;142.7994;99.01672;1.314579;137.354;-0.001205205
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_327.jpg;0;1;0;2.272557;142.6994;99.10958;1.317538;137.344;-0.001238673
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_394.jpg;0;1;0;2.316541;142.5631;99.23621;1.320488;137.3273;-0.001236859
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_461.jpg;0;1;0;2.36008;142.4586;99.33334;1.327156;137.3161;-0.001266966
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_527.jpg;0;1;0;2.418234;142.3523;99.43218;1.325955;137.3047;-0.001251594
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_594.jpg;0;1;0;2.461439;142.2076;99.56682;1.33037;137.289;-0.001286343
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_661.jpg;0;1;0;2.504506;142.0969;99.66991;1.336241;137.2776;-0.001311112
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_727.jpg;0;1;0;2.56175;141.9843;99.77474;1.338695;137.2676;-0.001332624
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_794.jpg;0;1;0;2.604809;141.8314;99.91723;1.336053;137.2501;-0.001301131
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_861.jpg;0;1;0;2.647874;141.7144;100.0263;1.346411;137.2371;-0.00133898
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_927.jpg;0;1;0;2.68958;141.5956;100.137;1.350559;137.2257;-0.001376879
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_51_995.jpg;0;1;0;2.746344;141.4346;100.2873;1.346649;137.2076;-0.001361451
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_061.jpg;0;1;0;2.788946;141.3115;100.4022;1.354348;137.1941;-0.001373252
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_128.jpg;0;1;0;2.844172;141.1866;100.5188;1.359276;137.1811;-0.001403252
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_194.jpg;0;1;0;2.886028;141.0174;100.677;1.361647;137.165;-0.001433998
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_261.jpg;0;1;0;2.927737;140.8884;100.7976;1.360637;137.1528;-0.001424336
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_327.jpg;0;1;0;2.982807;140.7576;100.92;1.367925;137.1392;-0.001438058
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_395.jpg;0;1;0;3.024204;140.5804;101.0858;1.370447;137.1215;-0.001467576
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_461.jpg;0;1;0;3.065459;140.4454;101.2122;1.372242;137.1098;-0.001009877
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_527.jpg;0;1;0;3.119933;140.3087;101.3403;1.375858;137.094;-0.001479536
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_594.jpg;0;1;0;3.160862;140.1236;101.5138;1.380969;137.0754;-0.001395738
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_661.jpg;0;1;0;3.201363;139.9828;101.6459;1.382786;137.0605;-0.001515036
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_727.jpg;0;1;0;3.255995;139.8403;101.7797;1.386531;137.0463;-0.001414957
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_794.jpg;0;1;0;3.295756;139.6475;101.9607;1.392563;137.0258;-0.001442557
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_861.jpg;0;1;0;3.335827;139.501;102.0984;1.392969;137.0104;-0.001564576
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_927.jpg;0;1;0;3.389151;139.3527;102.2379;1.396897;136.9948;-0.001564418
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_52_994.jpg;0;1;0;3.42964;139.1524;102.4264;1.399876;136.9736;-0.001583529
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_061.jpg;0;1;0;3.46927;139.0001;102.5697;1.405089;136.9567;-0.001597037
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_127.jpg;0;1;0;3.522024;138.8462;102.7147;1.407934;136.9406;-0.001508486
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_194.jpg;0;1;0;3.561359;138.6383;102.9106;1.411351;136.9175;-0.001626826
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_261.jpg;0;1;0;3.60057;138.4805;103.0595;1.415003;136.9001;-0.001640813
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_327.jpg;0;1;0;3.652046;138.321;103.2101;1.418079;136.8824;-0.001651651
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_394.jpg;0;1;0;3.690967;138.1058;103.4134;1.42248;136.8596;-0.001208195
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_461.jpg;0;1;0;3.729756;137.9424;103.5678;1.426578;136.8398;-0.001576288
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_527.jpg;0;1;0;3.781782;137.7775;103.7239;1.4287;136.8211;-0.001604633
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_594.jpg;0;1;0;3.819577;137.555;103.9345;1.433985;136.7962;-0.001247647
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_660.jpg;0;1;0;3.857957;137.3863;104.0944;1.436863;136.7756;-0.001624068
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_727.jpg;0;1;0;3.908729;137.2159;104.2559;1.43957;136.7552;-0.001747479
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_794.jpg;0;1;0;3.946823;136.9863;104.4738;1.442569;136.7287;-0.001660796
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_861.jpg;0;1;0;3.985162;136.8123;104.6391;1.447478;136.7084;-0.001291745
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_927.jpg;0;1;0;4.035376;136.6366;104.806;1.450328;136.686;-0.001683968
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_53_994.jpg;0;1;0;4.07237;136.4;105.0311;1.455535;136.657;-0.001707191
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_061.jpg;0;1;0;4.110306;136.2207;105.2018;1.459895;136.6358;-0.001337443
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_127.jpg;0;1;0;4.159992;136.0399;105.3741;1.46068;136.6127;-0.001726785
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_194.jpg;0;1;0;4.196948;135.7964;105.6064;1.464731;136.5817;-0.001854522
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_261.jpg;0;1;0;4.234118;135.6119;105.7825;1.467843;136.5589;-0.001746807
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_327.jpg;0;1;0;4.282936;135.4259;105.9602;1.473941;136.5344;-0.001756687
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_394.jpg;0;1;0;4.31983;135.1756;106.1995;1.478961;136.5035;-0.001283969
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_461.jpg;0;1;0;4.355597;134.9862;106.3809;1.478513;136.4789;-0.001409195
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_527.jpg;0;1;0;4.404569;134.7952;106.5639;1.484292;136.4525;-0.001805483
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_594.jpg;0;1;0;4.440404;134.5382;106.8104;1.489912;136.4195;-0.001330896
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_661.jpg;0;1;0;4.476461;134.3437;106.9971;1.493742;136.3934;-0.001350809
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_727.jpg;0;1;0;4.525119;134.1479;107.1854;1.492959;136.357;-0.001280241
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_794.jpg;0;1;0;4.560657;133.8844;107.4389;1.496743;136.311;-0.001787024
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_861.jpg;0;1;0;4.596678;133.6852;107.6309;1.494333;136.2784;-0.001336504
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_927.jpg;-3.007303;1;0;4.643602;133.485;107.825;1.501924;136.1231;-0.0006935024
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_54_994.jpg;-6.000659;1;0;4.678942;133.2184;108.0885;1.493319;135.441;0.0004303947
